Marca,Título do Produto,URL do Produto,Descrição HTML,Tags,Título da Variante,SKU,Preço (€),Caminhos das Imagens Locais
ZEUS,ZEUS LEGEND CRYSTAL COLD MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-crystal-cold-mighty-strong-50mg,,,Default Title,4745091752020,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-crystal-cold-mighty-strong-50mg_80599594664262.jpg
ZEUS,ZEUS LEGEND THUNDER STRIKE 8MG,https://snusmart.com/products/zeus-legend-thunder-strike-strong-20mg,,,Default Title,4745091752075,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-thunder-strike-strong-20mg_81095985660230.jpg
ZEUS,ZEUS LEGEND CRYSTAL COLD 8MG,https://snusmart.com/products/zeus-legend-crystal-cold-strong-20mg,,,Default Title,4745091752013,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-crystal-cold-strong-20mg_81166713258310.jpg
ZEUS,ZEUS LEGEND COLD LIGHTNING MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-cold-lightning-mighty-strong-50mg,,,Default Title,4745091752143,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cold-lightning-mighty-strong-50mg_80599595614534.jpg
ZEUS,ZEUS LEGEND COLD LIGHTNING 8MG,https://snusmart.com/products/zeus-legend-cold-lightning-strong-20mg,,,Default Title,4745091752136,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cold-lightning-strong-20mg_81096023474502.jpg
ZEUS,ZEUS EPIC BERRY EXTRA STRONG 50MG,https://snusmart.com/products/zeus-epic-berry-extra-strong-50mg,,,Default Title,4751044000902,3.69,/home/ubuntu/snusmart_data/images/zeus-epic-berry-extra-strong-50mg_80599582933318.jpg
ZEUS,ZEUS BUBBLEGUM EXTRA STRONG 50MG,https://snusmart.com/products/zeus-bubblegum-extra-strong-50mg,,"BUBBLEGUM, EXTRA STRONG",Default Title,4745091752532,3.69,/home/ubuntu/snusmart_data/images/zeus-bubblegum-extra-strong-50mg_80599580180806.jpg
ZEUS,ZEUS TRUE NORTH EXTRA STRONG 50MG,https://snusmart.com/products/zeus-true-north-extra-strong-50mg,,,Default Title,4751044000391,3.69,/home/ubuntu/snusmart_data/images/zeus-true-north-extra-strong-50mg_80599579001158.jpg
ZEUS,ZEUS TROPIC BURST EXTRA STRONG 50MG,https://snusmart.com/products/zeus-tropic-burst-extra-strong-50mg,,,Default Title,4751044000407,3.69,/home/ubuntu/snusmart_data/images/zeus-tropic-burst-extra-strong-50mg_80599576969542.jpg
ZEUS,ZEUS CHERRY BLOSSOM EXTRA STRONG 50MG,https://snusmart.com/products/zeus-cherry-blossom-extra-strong-50mg,,cherry,Default Title,4751044000414,3.69,/home/ubuntu/snusmart_data/images/zeus-cherry-blossom-extra-strong-50mg_80599573823814.jpg
ZEUS,ZEUS MINT RAGE EXTRA STRONG 50MG,https://snusmart.com/products/zeus-mint-rage-extra-strong-50mg,,,Default Title,4751044000445,3.69,/home/ubuntu/snusmart_data/images/zeus-mint-rage-extra-strong-50mg_80599568679238.jpg
ZEUS,ZEUS FROZEN CITRUS EXTRA STRONG 50MG,https://snusmart.com/products/zeus-frozen-citrus-extra-strong-50mg,,,Default Title,4751044000421,3.69,/home/ubuntu/snusmart_data/images/zeus-frozen-citrus-extra-strong-50mg_80599565566278.jpg
ZEUS,ZEUS ARCTIC FREEZE EXTRA STRONG 50MG,https://snusmart.com/products/zeus-arctic-freeze-extra-strong-50mg,,,Default Title,4751044000438,3.69,/home/ubuntu/snusmart_data/images/zeus-arctic-freeze-extra-strong-50mg_80599562125638.jpg
ZEUS,ZEUS EPIC BERRY STRONG 20MG,https://snusmart.com/products/zeus-epic-berry-strong-20mg,,,Default Title,4751044000919,3.69,/home/ubuntu/snusmart_data/images/zeus-epic-berry-strong-20mg_80599559766342.jpg
ZEUS,ZEUS BUBBLEGUM STRONG 20MG,https://snusmart.com/products/zeus-bubblegum-strong-20mg,,"BUBBLEGUM, STRONG",Default Title,4745091752525,3.69,/home/ubuntu/snusmart_data/images/zeus-bubblegum-strong-20mg_80599554392390.jpg
ZEUS,ZEUS TRUE NORTH STRONG 20MG,https://snusmart.com/products/zeus-true-north-strong-20mg,,,Default Title,4751044000384,3.69,/home/ubuntu/snusmart_data/images/zeus-true-north-strong-20mg_80599551803718.jpg
ZEUS,ZEUS TROPIC BURST STRONG 20MG,https://snusmart.com/products/zeus-tropic-burst-strong-20mg,,,Default Title,4751044000322,3.69,/home/ubuntu/snusmart_data/images/zeus-tropic-burst-strong-20mg_80599551607110.jpg
ZEUS,ZEUS CHERRY BLOSSOM STRONG 20MG,https://snusmart.com/products/zeus-cherry-blossom-strong-20mg,,cherry,Default Title,4751044000377,3.69,/home/ubuntu/snusmart_data/images/zeus-cherry-blossom-strong-20mg_80599551541574.jpg
ZEUS,ZEUS MINT RAGE STRONG 20MG,https://snusmart.com/products/zeus-mint-rage-strong-20mg,,,Default Title,4751044000018,3.69,/home/ubuntu/snusmart_data/images/zeus-mint-rage-strong-20mg_80599551246662.jpg
ZEUS,ZEUS FROZEN CITRUS STRONG 20MG,https://snusmart.com/products/zeus-frozen-citrus-strong-20mg,,,Default Title,4751044000032,3.69,/home/ubuntu/snusmart_data/images/zeus-frozen-citrus-strong-20mg_80599551148358.jpg
ZEUS,ZEUS ARCTIC FREEZE STRONG 20MG,https://snusmart.com/products/zeus-arctic-freeze-strong-20mg,,,Default Title,4751044000087,3.69,/home/ubuntu/snusmart_data/images/zeus-arctic-freeze-strong-20mg_80599550918982.jpg
ZEUS,ZEUS EPIC BERRY LIGHT 8MG,https://snusmart.com/products/zeus-epic-berry-light-8mg,,,Default Title,4751044000933,3.69,/home/ubuntu/snusmart_data/images/zeus-epic-berry-light-8mg_80599550820678.jpg
ZEUS,ZEUS BUBBLEGUM LIGHT 8MG,https://snusmart.com/products/zeus-bubblegum-light-8mg,,"BUBBLEGUM, WEAK",Default Title,4745091752518,3.69,/home/ubuntu/snusmart_data/images/zeus-bubblegum-light-8mg_80599550755142.jpg
ZEUS,ZEUS TRUE NORTH LIGHT 8MG,https://snusmart.com/products/zeus-true-north-light-8mg,,,Default Title,4751044000506,3.69,/home/ubuntu/snusmart_data/images/zeus-true-north-light-8mg_80599550558534.jpg
ZEUS,ZEUS TROPIC BURST LIGHT 8MG,https://snusmart.com/products/zeus-tropic-burst-light-8mg,,,Default Title,4751044000483,3.69,/home/ubuntu/snusmart_data/images/zeus-tropic-burst-light-8mg_80599550460230.jpg
ZEUS,ZEUS CHERRY BLOSSOM LIGHT 8MG,https://snusmart.com/products/zeus-cherry-blossom-light-8mg,,cherry,Default Title,4751044000490,3.69,/home/ubuntu/snusmart_data/images/zeus-cherry-blossom-light-8mg_80599550296390.jpg
ZEUS,ZEUS MINT RAGE LIGHT 8MG,https://snusmart.com/products/zeus-mint-rage-light-8mg,,,Default Title,4751044000452,3.69,/home/ubuntu/snusmart_data/images/zeus-mint-rage-light-8mg_80599550198086.jpg
ZEUS,ZEUS FROZEN CITRUS LIGHT 8MG,https://snusmart.com/products/zeus-frozen-citrus-light-8mg,,,Default Title,4751044000476,3.69,/home/ubuntu/snusmart_data/images/zeus-frozen-citrus-light-8mg_80599550099782.jpg
ZEUS,ZEUS ARCTIC FREEZE LIGHT 8MG,https://snusmart.com/products/zeus-arctic-freeze-light-8mg,,,Default Title,4751044000469,3.69,/home/ubuntu/snusmart_data/images/zeus-arctic-freeze-light-8mg_80599550001478.jpg
